strategy,strategy_params,risk_fraction,direction_mode,session_preset,cooldown_bars_after_stop,minimum_stop_distance_to_cost,regime_filter,validation_median_return_pct,validation_median_drawdown_pct,validation_total_trades,validation_positive_folds,cost_robust_positive_folds,stability_ratio,cost_robustness_ratio,selection_score,meets_minimum_validation_trades
compression_breakout_retest,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,both,all,0,1.5,,3.5321106430618032,2.167046362637881,33,3,3,1.0,1.0,"(1.0, 1.0, 3.5321106430618032, -2.167046362637881, 33)",True
compression_breakout_retest,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'retest_atr_buffer': 0.75, 'retest_window_bars': 3}",0.005,both,all,0,1.5,,2.807379646291275,2.054299632531398,33,3,3,1.0,1.0,"(1.0, 1.0, 2.807379646291275, -2.054299632531398, 33)",True
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,short_only,all,0,1.5,,1.917028348759664,1.9126698697879974,23,3,3,1.0,1.0,"(1.0, 1.0, 1.917028348759664, -1.9126698697879974, 23)",True
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,all,0,1.5,,6.346195504994934,11.250973193237733,70,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 6.346195504994934, -11.250973193237733, 70)",True
volatility_scaled_momentum,"{'lookback': 48, 'atr_length': 14, 'atr_multiplier': 2.5}",0.005,long_only,europe_us,0,1.5,,6.168230576293321,7.745932301536918,327,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 6.168230576293321, -7.745932301536918, 327)",True
volatility_scaled_momentum,"{'lookback': 48, 'atr_length': 14, 'atr_multiplier': 2.5}",0.005,long_only,all,0,1.5,,5.516553752568987,8.312201867178615,370,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 5.516553752568987, -8.312201867178615, 370)",True
volatility_scaled_momentum,"{'lookback': 48, 'atr_length': 14, 'atr_multiplier': 2.5}",0.005,short_only,europe_us,0,1.5,,5.388118830840671,8.211222270674067,303,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 5.388118830840671, -8.211222270674067, 303)",True
volatility_scaled_momentum,"{'lookback': 48, 'atr_length': 14, 'atr_multiplier': 2.5}",0.005,short_only,all,0,1.5,,5.347683284310878,8.171812066848394,370,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 5.347683284310878, -8.171812066848394, 370)",True
volatility_scaled_momentum,"{'lookback': 48, 'atr_length': 14, 'atr_multiplier': 2.5}",0.005,both,europe_us,0,1.5,,4.972675449591146,8.31768914603056,338,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 4.972675449591146, -8.31768914603056, 338)",True
volatility_scaled_momentum,"{'lookback': 48, 'atr_length': 14, 'atr_multiplier': 2.5}",0.005,both,all,0,1.5,,4.786871778054569,8.505480532964803,381,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 4.786871778054569, -8.505480532964803, 381)",True
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,both,all,0,1.5,,4.502482458901302,3.50300205464823,48,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 4.502482458901302, -3.50300205464823, 48)",True
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,both,europe_us,0,1.5,,3.447886869155692,2.00125075894122,20,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 3.447886869155692, -2.00125075894122, 20)",True
breakout,{'lookback': 100},0.005,both,europe_us,0,1.5,,3.377300560411056,18.849578880511007,52,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 3.377300560411056, -18.849578880511007, 52)",True
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,long_only,all,0,1.5,,2.4971070147392638,2.767261954280631,25,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 2.4971070147392638, -2.767261954280631, 25)",True
breakout,"{'lookback': 100, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,both,europe_us,0,1.5,,1.627455219531826,17.661929970780378,43,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 1.627455219531826, -17.661929970780378, 43)",True
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,europe_us,0,1.5,,1.3787199694248686,1.8848193750693465,25,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 1.3787199694248686, -1.8848193750693465, 25)",True
compression_breakout_retest,"{'lookback': 48, 'bandwidth_window': 120, 'compression_quantile': 0.25, 'volume_multiplier': 1.1, 'atr_length': 14, 'retest_atr_buffer': 1.25, 'retest_window_bars': 5, 'funding_window': 72, 'max_adverse_funding_z': 0.75}",0.005,short_only,all,0,1.5,,1.240527395792479,2.6547640760564484,22,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 1.240527395792479, -2.6547640760564484, 22)",True
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,all,0,1.5,,1.2047283891986726,2.9583713295383784,44,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 1.2047283891986726, -2.9583713295383784, 44)",True
compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4}",0.005,short_only,all,0,1.5,,0.868558016739418,2.7633163641077485,34,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.868558016739418, -2.7633163641077485, 34)",True
compression_breakout,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,long_only,all,0,1.5,,0.6500664667868694,3.410174184656223,20,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.6500664667868694, -3.410174184656223, 20)",True
breakout,{'lookback': 20},0.005,long_only,europe_us,0,1.5,,0.4819541672524297,15.403015589301184,96,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.4819541672524297, -15.403015589301184, 96)",True
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,short_only,all,0,1.5,,0.3158333964971449,1.974171021566895,25,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.3158333964971449, -1.974171021566895, 25)",True
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,all,0,1.5,,0.18643304488283885,1.2389914879091912,23,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.18643304488283885, -1.2389914879091912, 23)",True
breakout,{'lookback': 100},0.005,long_only,europe_us,0,1.5,,0.07547129954985632,13.383494923413819,30,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.07547129954985632, -13.383494923413819, 30)",True
breakout,"{'lookback': 20, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,long_only,europe_us,0,1.5,,-0.18009484815423304,14.560851652064233,84,1,2,0.3333333333333333,0.6666666666666666,"(0.6666666666666666, 0.3333333333333333, -0.18009484815423304, -14.560851652064233, 84)",True
breakout,"{'lookback': 100, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,long_only,all,0,1.5,,-0.2731855232187552,13.484785524774345,42,1,2,0.3333333333333333,0.6666666666666666,"(0.6666666666666666, 0.3333333333333333, -0.2731855232187552, -13.484785524774345, 42)",True
breakout,{'lookback': 100},0.005,long_only,all,0,1.5,,-1.3633313847396744,11.534504484942598,44,1,2,0.3333333333333333,0.6666666666666666,"(0.6666666666666666, 0.3333333333333333, -1.3633313847396744, -11.534504484942598, 44)",True
breakout,"{'lookback': 100, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,long_only,europe_us,0,1.5,,-1.6184846873108727,11.849273803371174,23,1,2,0.3333333333333333,0.6666666666666666,"(0.6666666666666666, 0.3333333333333333, -1.6184846873108727, -11.849273803371174, 23)",True
breakout,{'lookback': 50},0.005,long_only,europe_us,0,1.5,,-4.930938790774764,10.160298197607364,51,1,2,0.3333333333333333,0.6666666666666666,"(0.6666666666666666, 0.3333333333333333, -4.930938790774764, -10.160298197607364, 51)",True
compression_breakout,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,both,all,0,1.5,,0.388785283304216,3.3293517580353926,53,2,1,0.6666666666666666,0.3333333333333333,"(0.3333333333333333, 0.6666666666666666, 0.388785283304216, -3.3293517580353926, 53)",True
compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'profit_trail', 'profit_take_r': 1.0, 'reduced_exposure': 0.5, 'post_take_trailing_atr': 0.5}",0.005,short_only,all,0,1.5,,0.36801035709970176,1.8274150995439609,52,2,1,0.6666666666666666,0.3333333333333333,"(0.3333333333333333, 0.6666666666666666, 0.36801035709970176, -1.8274150995439609, 52)",True
compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'time_stop_trail', 'max_hold_bars': 3}",0.005,short_only,all,0,1.5,,-0.011988240065186062,1.1452650881597637,34,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.011988240065186062, -1.1452650881597637, 34)",True
compression_breakout,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,short_only,all,0,1.5,,-0.2595936521997855,2.299882661443564,33,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.2595936521997855, -2.299882661443564, 33)",True
compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.25, 'volume_multiplier': 1.0, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'exit_style': 'profit_trail', 'profit_take_r': 1.0, 'reduced_exposure': 0.5, 'post_take_trailing_atr': 0.5}",0.005,short_only,europe_us,0,1.5,,-0.4390704808931778,1.5999625570367937,26,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.4390704808931778, -1.5999625570367937, 26)",True
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'exit_style': 'profit_trail', 'profit_take_r': 1.0, 'reduced_exposure': 0.5, 'post_take_trailing_atr': 0.5}",0.005,short_only,all,0,1.5,,-0.6489586927802216,1.8290765844175438,33,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.6489586927802216, -1.8290765844175438, 33)",True
compression_breakout,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,both,europe_us,0,1.5,,-0.6983461528888069,2.626680866729725,28,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -0.6983461528888069, -2.626680866729725, 28)",True
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,short_only,all,0,1.5,,-1.2665745334001888,5.862674722419925,31,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -1.2665745334001888, -5.862674722419925, 31)",True
compression_breakout_retest,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'retest_atr_buffer': 0.75, 'retest_window_bars': 3}",0.005,both,all,0,1.5,,-1.294420847760125,3.9414129834553835,41,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -1.294420847760125, -3.9414129834553835, 41)",True
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,all,0,1.5,,-3.014217909459216,5.380839231435197,39,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -3.014217909459216, -5.380839231435197, 39)",True
breakout,{'lookback': 100},0.005,both,all,0,1.5,,-7.696251996406933,21.824426866716774,75,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -7.696251996406933, -21.824426866716774, 75)",True
breakout,"{'lookback': 100, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,short_only,europe_us,0,1.5,,-7.69807210767075,8.679248563448027,23,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -7.69807210767075, -8.679248563448027, 23)",True
breakout,{'lookback': 100},0.005,short_only,europe_us,0,1.5,,-8.378336042431423,11.03790091985707,27,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -8.378336042431423, -11.03790091985707, 27)",True
breakout,{'lookback': 50},0.005,both,europe_us,0,1.5,,-8.876557056554258,22.543699187331278,92,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -8.876557056554258, -22.543699187331278, 92)",True
breakout,"{'lookback': 100, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,both,all,0,1.5,,-12.457040755436665,22.710834465691608,72,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -12.457040755436665, -22.710834465691608, 72)",True
breakout,{'lookback': 50},0.005,both,all,0,1.5,,-13.71672509070837,28.479805055384254,123,1,1,0.3333333333333333,0.3333333333333333,"(0.3333333333333333, 0.3333333333333333, -13.71672509070837, -28.479805055384254, 123)",True
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,europe_us,0,1.5,,-2.936207834104987,5.754396306567666,24,0,1,0.0,0.3333333333333333,"(0.3333333333333333, 0.0, -2.936207834104987, -5.754396306567666, 24)",True
breakout,{'lookback': 20},0.005,both,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",-7.07729492823349,10.645215078117353,20,0,1,0.0,0.3333333333333333,"(0.3333333333333333, 0.0, -7.07729492823349, -10.645215078117353, 20)",True
breakout,{'lookback': 50},0.005,long_only,all,0,1.5,,-9.580458620286825,18.425812527541808,73,0,1,0.0,0.3333333333333333,"(0.3333333333333333, 0.0, -9.580458620286825, -18.425812527541808, 73)",True
breakout,"{'lookback': 20, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,short_only,europe_us,0,1.5,,-12.695159808936696,14.580778850426112,84,0,1,0.0,0.3333333333333333,"(0.3333333333333333, 0.0, -12.695159808936696, -14.580778850426112, 84)",True
breakout,"{'lookback': 100, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,short_only,all,0,1.5,,-12.928358521956651,16.66125401630869,37,0,1,0.0,0.3333333333333333,"(0.3333333333333333, 0.0, -12.928358521956651, -16.66125401630869, 37)",True
breakout,{'lookback': 100},0.005,short_only,all,0,1.5,,-13.570075318024234,16.66119756755996,40,0,1,0.0,0.3333333333333333,"(0.3333333333333333, 0.0, -13.570075318024234, -16.66119756755996, 40)",True
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,long_only,europe_us,0,1.5,,-0.683280416371157,12.542809288521717,478,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, -0.683280416371157, -12.542809288521717, 478)",True
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,long_only,all,0,1.5,,-1.1851700882403726,12.496910922172354,563,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, -1.1851700882403726, -12.496910922172354, 563)",True
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,short_only,all,0,1.5,,-2.548784874224308,13.406033221745606,579,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, -2.548784874224308, -13.406033221745606, 579)",True
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,short_only,europe_us,0,1.5,,-2.711477530890938,12.117539355341355,491,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, -2.711477530890938, -12.117539355341355, 491)",True
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,europe_us,0,1.5,,-3.4383595189001803,13.829208088341382,525,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, -3.4383595189001803, -13.829208088341382, 525)",True
breakout,{'lookback': 20},0.005,long_only,all,0,1.5,,-8.641039942263385,22.052260419188674,137,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, -8.641039942263385, -22.052260419188674, 137)",True
breakout,"{'lookback': 20, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,long_only,all,0,1.5,,-9.027333912974134,20.745296200939855,127,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, -9.027333912974134, -20.745296200939855, 127)",True
breakout,"{'lookback': 20, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,both,all,0,1.5,,-15.203017118905848,27.30722215061204,216,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, -15.203017118905848, -27.30722215061204, 216)",True
breakout,{'lookback': 20},0.005,both,all,0,1.5,,-20.677836192167078,31.977938592849974,233,1,0,0.3333333333333333,0.0,"(0.0, 0.3333333333333333, -20.677836192167078, -31.977938592849974, 233)",True
volatility_scaled_momentum,"{'lookback': 24, 'atr_length': 14, 'atr_multiplier': 2.0}",0.005,both,all,0,1.5,,-2.5376353969461807,13.628770128664103,592,0,0,0.0,0.0,"(0.0, 0.0, -2.5376353969461807, -13.628770128664103, 592)",True
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,europe_us,0,1.5,,-4.286827449843567,6.540934602927095,39,0,0,0.0,0.0,"(0.0, 0.0, -4.286827449843567, -6.540934602927095, 39)",True
breakout,{'lookback': 50},0.005,short_only,europe_us,0,1.5,,-7.746667735153679,18.594539891786543,49,0,0,0.0,0.0,"(0.0, 0.0, -7.746667735153679, -18.594539891786543, 49)",True
breakout,"{'lookback': 20, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,both,europe_us,0,1.5,,-8.521478423049233,20.45463582010263,143,0,0,0.0,0.0,"(0.0, 0.0, -8.521478423049233, -20.45463582010263, 143)",True
breakout,"{'lookback': 20, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,short_only,all,0,1.5,,-9.51474021349129,19.11046268224418,127,0,0,0.0,0.0,"(0.0, 0.0, -9.51474021349129, -19.11046268224418, 127)",True
breakout,{'lookback': 20},0.005,both,europe_us,0,1.5,,-10.886832537231273,18.88469454925714,163,0,0,0.0,0.0,"(0.0, 0.0, -10.886832537231273, -18.88469454925714, 163)",True
breakout,{'lookback': 50},0.005,short_only,all,0,1.5,,-12.577796093300053,20.26787865980959,67,0,0,0.0,0.0,"(0.0, 0.0, -12.577796093300053, -20.26787865980959, 67)",True
breakout,{'lookback': 20},0.005,short_only,all,0,1.5,,-12.909552336750851,22.426940521497762,135,0,0,0.0,0.0,"(0.0, 0.0, -12.909552336750851, -22.426940521497762, 135)",True
breakout,{'lookback': 20},0.005,short_only,europe_us,0,1.5,,-16.40061738513018,16.862033982257486,93,0,0,0.0,0.0,"(0.0, 0.0, -16.40061738513018, -16.862033982257486, 93)",True
compression_breakout_retest,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'retest_atr_buffer': 1.0, 'retest_window_bars': 4, 'funding_window': 72, 'max_adverse_funding_z': 1.0}",0.005,both,europe_us,0,1.5,,2.317197041301733,1.5277752486281937,17,3,3,1.0,1.0,"(1.0, 1.0, 2.317197041301733, -1.5277752486281937, 17)",False
compression_breakout_retest,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.35, 'atr_length': 14, 'retest_atr_buffer': 0.6, 'retest_window_bars': 2}",0.005,long_only,all,0,1.5,,0.9164887388647847,1.5777482889152705,17,3,3,1.0,1.0,"(1.0, 1.0, 0.9164887388647847, -1.5777482889152705, 17)",False
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,long_only,europe_us,0,1.5,,3.2743763862952857,1.403081314535648,11,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 3.2743763862952857, -1.403081314535648, 11)",False
compression_breakout_retest,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'retest_atr_buffer': 0.75, 'retest_window_bars': 3}",0.005,both,europe_us,0,1.5,,2.317197041301733,1.5277752486281937,17,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 2.317197041301733, -1.5277752486281937, 17)",False
compression_breakout_retest,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.35, 'atr_length': 14, 'retest_atr_buffer': 0.6, 'retest_window_bars': 2}",0.005,long_only,europe_us,0,1.5,,1.985813304802675,1.5777482889152483,11,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 1.985813304802675, -1.5777482889152483, 11)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,europe_us,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",1.2863189769668049,0.8781264747898754,2,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 1.2863189769668049, -0.8781264747898754, 2)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,europe_us,0,1.5,,1.06075484577135,1.2358894626616879,12,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 1.06075484577135, -1.2358894626616879, 12)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,both,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.9144862571215162,0.8781264747898754,5,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.9144862571215162, -0.8781264747898754, 5)",False
pullback_in_trend,"{'fast_length': 50, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,all,0,1.5,"{'label': 'trend_quality', 'min_adx': 20.0, 'min_abs_slope': 0.35, 'min_atr_percentile': 0.15, 'max_atr_percentile': 0.85, 'require_trend_alignment': True, 'require_price_above_ema200': True, 'require_ema_stack': False, 'max_distance_from_ema50_atr': 2.5, 'min_volume_ratio': 0.9}",0.9144862571215162,0.8781264747898754,3,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.9144862571215162, -0.8781264747898754, 3)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,long_only,all,0,1.5,,0.8860964043314823,2.174364263240358,19,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.8860964043314823, -2.174364263240358, 19)",False
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14, 'exit_style': 'profit_trail', 'profit_take_r': 1.0, 'reduced_exposure': 0.5, 'post_take_trailing_atr': 0.5}",0.005,short_only,europe_us,0,1.5,,0.4075822714527666,1.2980883003697818,15,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.4075822714527666, -1.2980883003697818, 15)",False
pullback_in_trend,"{'fast_length': 20, 'slow_length': 200, 'rsi_length': 14, 'recovery_level': 45, 'invalidation_window': 10}",0.005,short_only,europe_us,0,1.5,,0.31462769513133093,1.1418991226048059,13,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.31462769513133093, -1.1418991226048059, 13)",False
compression_breakout,"{'lookback': 24, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,long_only,europe_us,0,1.5,,0.18028643167562475,1.1831311932466115,9,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.18028643167562475, -1.1831311932466115, 9)",False
compression_breakout,"{'lookback': 48, 'bandwidth_window': 100, 'compression_quantile': 0.2, 'volume_multiplier': 1.25, 'atr_length': 14}",0.005,short_only,europe_us,0,1.5,,0.1680092283601997,1.2980883003697818,9,2,2,0.6666666666666666,0.6666666666666666,"(0.6666666666666666, 0.6666666666666666, 0.1680092283601997, -1.2980883003697818, 9)",False
